0.20000, 1.50000, 1.30000, 80.000, 0.000, -90.000, 0.98481, -0.00000, -0.17365
0.19949, 1.50125, 1.30001, 79.995, 0.014, -90.010, 0.98479, -0.00013, -0.17374
0.19844, 1.50438, 1.30008, 79.986, 0.027, -90.078, 0.98477, -0.00126, -0.17388
0.19770, 1.50751, 1.30032, 79.982, -0.001, -90.249, 0.98474, -0.00428, -0.17396
0.19629, 1.51284, 1.30064, 79.975, -0.030, -90.499, 0.98470, -0.00867, -0.17407
0.19377, 1.52117, 1.30091, 79.958, -0.030, -90.761, 0.98459, -0.01316, -0.17437
0.19025, 1.53222, 1.30104, 79.946, -0.028, -91.025, 0.98449, -0.01770, -0.17457
0.18568, 1.54540, 1.30000, 79.953, -0.013, -91.316, 0.98440, -0.02265, -0.17446
0.18128, 1.55922, 1.29828, 79.966, 0.011, -91.465, 0.98438, -0.02515, -0.17423
0.17782, 1.57189, 1.29702, 79.985, 0.030, -91.345, 0.98449, -0.02303, -0.17390
0.17634, 1.58298, 1.29644, 79.997, 0.045, -91.226, 0.98458, -0.02093, -0.17370
0.17628, 1.59129, 1.29772, 79.959, 0.059, -91.345, 0.98442, -0.02293, -0.17436
0.17627, 1.59918, 1.29972, 79.921, 0.064, -91.750, 0.98411, -0.02987, -0.17501
0.17747, 1.60819, 1.30092, 79.936, 0.043, -92.368, 0.98378, -0.04055, -0.17475
0.18011, 1.62006, 1.30140, 79.951, 0.021, -93.180, 0.98315, -0.05456, -0.17449
0.18304, 1.63560, 1.30127, 79.943, 0.054, -94.197, 0.98201, -0.07189, -0.17464
0.18616, 1.65576, 1.30076, 79.934, 0.086, -95.025, 0.98085, -0.08598, -0.17478
0.18873, 1.68110, 1.29957, 79.952, 0.063, -95.289, 0.98049, -0.09057, -0.17448
0.19129, 1.70826, 1.29876, 79.984, 0.040, -95.413, 0.98038, -0.09278, -0.17392
0.19509, 1.73214, 1.29887, 80.017, 0.047, -95.690, 0.98002, -0.09750, -0.17335
0.19727, 1.75644, 1.29936, 80.036, 0.068, -96.062, 0.97943, -0.10381, -0.17303
0.19686, 1.78254, 1.30057, 80.017, 0.112, -96.589, 0.97839, -0.11268, -0.17335
0.19474, 1.81182, 1.30140, 79.971, 0.141, -97.101, 0.97722, -0.12131, -0.17414
0.18930, 1.84582, 1.30127, 79.896, 0.076, -97.374, 0.97638, -0.12613, -0.17544
