63.00000, -14.25000, 8.00000, 90.000, 0.000, 86.000, -0.99756, 0.06976, 0.00000
63.01854, -14.25015, 7.99965, 90.002, -0.001, 86.003, -0.99757, 0.06970, 0.00003
63.07557, -14.25067, 7.99857, 90.008, -0.003, 86.014, -0.99758, 0.06951, 0.00014
63.17171, -14.25163, 7.99675, 90.018, -0.006, 86.032, -0.99760, 0.06920, 0.00032
63.30450, -14.25312, 7.99422, 90.032, -0.011, 86.057, -0.99763, 0.06877, 0.00056
63.46746, -14.25521, 7.99110, 90.049, -0.017, 86.087, -0.99767, 0.06824, 0.00086
63.65018, -14.25793, 7.98758, 90.068, -0.024, 86.120, -0.99771, 0.06766, 0.00118
63.83986, -14.26124, 7.98390, 90.087, -0.031, 86.155, -0.99775, 0.06706, 0.00152
64.02389, -14.26508, 7.98030, 90.106, -0.039, 86.188, -0.99779, 0.06648, 0.00185
64.19218, -14.26933, 7.97696, 90.122, -0.047, 86.218, -0.99782, 0.06596, 0.00214
64.33807, -14.27390, 7.97402, 90.136, -0.055, 86.243, -0.99785, 0.06552, 0.00238
64.45820, -14.27869, 7.97155, 90.148, -0.062, 86.263, -0.99787, 0.06517, 0.00258
64.56598, -14.28401, 7.96932, 90.156, -0.069, 86.281, -0.99789, 0.06486, 0.00273
64.67490, -14.29021, 7.96713, 90.163, -0.078, 86.299, -0.99791, 0.06455, 0.00284
64.78320, -14.29728, 7.96499, 90.168, -0.088, 86.316, -0.99793, 0.06425, 0.00293
64.88844, -14.30508, 7.96292, 90.171, -0.099, 86.332, -0.99795, 0.06396, 0.00299
64.98770, -14.31339, 7.96092, 90.174, -0.110, 86.347, -0.99796, 0.06370, 0.00303
65.07803, -14.32190, 7.95902, 90.176, -0.121, 86.360, -0.99798, 0.06348, 0.00308
65.15704, -14.33027, 7.95721, 90.180, -0.130, 86.371, -0.99799, 0.06329, 0.00313
65.22342, -14.33817, 7.95550, 90.184, -0.138, 86.379, -0.99800, 0.06316, 0.00322
65.27702, -14.34537, 7.95386, 90.191, -0.143, 86.384, -0.99800, 0.06306, 0.00334
65.31856, -14.35175, 7.95230, 90.200, -0.147, 86.387, -0.99801, 0.06301, 0.00350
65.34930, -14.35726, 7.95079, 90.212, -0.148, 86.388, -0.99801, 0.06299, 0.00370
65.37392, -14.36173, 7.94934, 90.226, -0.145, 86.385, -0.99800, 0.06304, 0.00394
65.39584, -14.36497, 7.94796, 90.242, -0.137, 86.376, -0.99799, 0.06320, 0.00422
65.41465, -14.36711, 7.94665, 90.260, -0.123, 86.361, -0.99797, 0.06346, 0.00454
65.43000, -14.36839, 7.94544, 90.281, -0.105, 86.341, -0.99795, 0.06382, 0.00491
65.44174, -14.36921, 7.94432, 90.303, -0.082, 86.316, -0.99792, 0.06425, 0.00529
65.45003, -14.37008, 7.94329, 90.326, -0.056, 86.288, -0.99789, 0.06474, 0.00569
65.45531, -14.37157, 7.94233, 90.349, -0.029, 86.260, -0.99785, 0.06523, 0.00609
65.45827, -14.37412, 7.94143, 90.370, -0.004, 86.233, -0.99782, 0.06570, 0.00647
65.45964, -14.37806, 7.94056, 90.390, 0.020, 86.209, -0.99779, 0.06612, 0.00682
65.46009, -14.38352, 7.93971, 90.408, 0.040, 86.189, -0.99776, 0.06647, 0.00713
65.46015, -14.39052, 7.93886, 90.424, 0.056, 86.173, -0.99774, 0.06674, 0.00741
65.45789, -14.39932, 7.93799, 90.439, 0.069, 86.160, -0.99773, 0.06697, 0.00767
65.45065, -14.41032, 7.93711, 90.454, 0.079, 86.148, -0.99771, 0.06719, 0.00793
65.43781, -14.42363, 7.93621, 90.470, 0.085, 86.137, -0.99769, 0.06739, 0.00820
65.41893, -14.43916, 7.93534, 90.484, 0.089, 86.126, -0.99768, 0.06757, 0.00845
65.39404, -14.45663, 7.93452, 90.498, 0.093, 86.117, -0.99767, 0.06772, 0.00869
65.36364, -14.47552, 7.93379, 90.510, 0.097, 86.110, -0.99766, 0.06785, 0.00889
65.32878, -14.49514, 7.93318, 90.519, 0.104, 86.105, -0.99765, 0.06795, 0.00907
65.29079, -14.51481, 7.93271, 90.527, 0.114, 86.101, -0.99764, 0.06802, 0.00920
65.25104, -14.53395, 7.93239, 90.532, 0.128, 86.098, -0.99764, 0.06806, 0.00929
65.21066, -14.55213, 7.93221, 90.535, 0.148, 86.097, -0.99764, 0.06809, 0.00934
65.17050, -14.56913, 7.93215, 90.536, 0.172, 86.096, -0.99763, 0.06810, 0.00936
65.13100, -14.58541, 7.93220, 90.532, 0.201, 86.104, -0.99764, 0.06797, 0.00929
65.09172, -14.60153, 7.93236, 90.521, 0.236, 86.127, -0.99767, 0.06758, 0.00910
65.05183, -14.61753, 7.93265, 90.503, 0.277, 86.164, -0.99772, 0.06693, 0.00879
65.01017, -14.63348, 7.93307, 90.479, 0.323, 86.214, -0.99778, 0.06607, 0.00837
64.96538, -14.64946, 7.93363, 90.451, 0.373, 86.273, -0.99785, 0.06506, 0.00788
64.91612, -14.66558, 7.93431, 90.422, 0.424, 86.334, -0.99792, 0.06399, 0.00736
64.86136, -14.68192, 7.93509, 90.394, 0.475, 86.393, -0.99799, 0.06298, 0.00687
64.80056, -14.69857, 7.93595, 90.370, 0.522, 86.442, -0.99805, 0.06211, 0.00645
64.73373, -14.71557, 7.93685, 90.352, 0.565, 86.480, -0.99809, 0.06146, 0.00614
64.66129, -14.73291, 7.93776, 90.341, 0.603, 86.503, -0.99812, 0.06106, 0.00595
64.58385, -14.75058, 7.93867, 90.337, 0.635, 86.510, -0.99812, 0.06093, 0.00588
64.50306, -14.76845, 7.93957, 90.337, 0.665, 86.507, -0.99812, 0.06099, 0.00588
64.41947, -14.78643, 7.94046, 90.337, 0.693, 86.499, -0.99811, 0.06114, 0.00588
64.33205, -14.80458, 7.94137, 90.337, 0.719, 86.484, -0.99810, 0.06140, 0.00589
64.23964, -14.82297, 7.94231, 90.338, 0.743, 86.463, -0.99807, 0.06178, 0.00589
64.14116, -14.84167, 7.94741, 90.338, 0.713, 86.436, -0.99804, 0.06224, 0.00591
64.03587, -14.86072, 7.93877, 90.340, 0.735, 86.405, -0.99801, 0.06278, 0.00593
63.92358, -14.88017, 7.95407, 90.341, 0.811, 86.371, -0.99797, 0.06338, 0.00595
63.80466, -14.90000, 7.92825, 90.343, 0.940, 86.337, -0.99793, 0.06399, 0.00599
