10.00000, -8.00000, 9.50000, 90.000, 0.000, 178.000, -0.03490, -0.99939, 0.00000
10.00000, -8.00000, 9.50000, 89.993, 0.000, 178.000, -0.03490, -0.99939, -0.00012
10.00000, -8.00000, 9.50000, 89.985, 0.000, 178.000, -0.03490, -0.99939, -0.00026
10.00000, -8.00000, 9.50000, 89.991, 0.000, 178.000, -0.03490, -0.99939, -0.00016
10.00000, -7.99997, 9.49907, 90.027, 0.000, 178.000, -0.03490, -0.99939, 0.00047
10.00000, -7.99989, 9.49615, 89.959, 0.000, 178.000, -0.03490, -0.99939, -0.00071
10.00000, -7.99974, 9.49141, 89.977, 0.000, 178.000, -0.03490, -0.99939, -0.00040
10.00000, -7.99957, 9.48563, 89.938, 0.000, 178.000, -0.03490, -0.99939, -0.00108
10.00000, -7.99940, 9.47983, 89.890, 0.000, 178.000, -0.03490, -0.99939, -0.00191
10.00000, -7.99925, 9.47476, 89.903, 0.000, 178.000, -0.03490, -0.99939, -0.00169
10.00000, -7.99911, 9.47013, 89.838, 0.000, 178.000, -0.03490, -0.99939, -0.00284
10.00000, -7.99897, 9.46540, 89.828, 0.000, 178.000, -0.03490, -0.99939, -0.00300
10.00000, -7.99882, 9.46051, 89.838, 0.000, 178.000, -0.03490, -0.99939, -0.00284
10.00000, -7.99867, 9.45546, 89.826, 0.000, 178.000, -0.03490, -0.99939, -0.00304
10.00000, -7.99852, 9.45025, 89.847, 0.000, 178.000, -0.03490, -0.99939, -0.00267
10.00000, -7.99836, 9.44493, 89.849, 0.000, 178.000, -0.03490, -0.99939, -0.00264
10.00000, -7.99820, 9.43954, 89.785, 0.000, 178.000, -0.03490, -0.99938, -0.00375
10.00000, -7.99804, 9.43405, 89.723, 0.000, 178.000, -0.03490, -0.99938, -0.00483
10.00000, -7.99787, 9.42840, 89.833, 0.000, 178.000, -0.03490, -0.99939, -0.00291
10.00000, -7.99769, 9.42259, 89.780, 0.000, 178.000, -0.03490, -0.99938, -0.00384
10.00000, -7.99752, 9.41662, 89.797, 0.000, 178.096, -0.03321, -0.99944, -0.00354
10.00000, -7.99734, 9.41055, 89.699, 0.000, 178.201, -0.03139, -0.99949, -0.00525
10.00000, -7.99715, 9.40440, 89.704, 0.000, 178.313, -0.02945, -0.99955, -0.00516
10.00000, -7.99697, 9.39815, 89.638, 0.000, 178.432, -0.02737, -0.99961, -0.00631
10.00000, -7.99678, 9.39174, 89.756, 0.000, 178.558, -0.02517, -0.99967, -0.00427
10.00000, -7.99658, 9.38517, 89.629, 0.000, 178.691, -0.02285, -0.99972, -0.00647
10.00000, -7.99638, 9.37845, 89.688, 0.000, 178.830, -0.02042, -0.99978, -0.00545
10.00000, -7.99618, 9.37162, 89.630, 0.000, 178.975, -0.01788, -0.99982, -0.00646
10.00000, -7.99597, 9.36472, 89.493, 0.000, 179.126, -0.01525, -0.99984, -0.00886
10.00000, -7.99576, 9.35772, 89.624, 0.000, 179.282, -0.01253, -0.99990, -0.00657
10.00000, -7.99555, 9.35057, 89.438, 0.000, 179.443, -0.00971, -0.99990, -0.00980
10.00000, -7.99533, 9.34325, 89.544, 0.000, 179.609, -0.00682, -0.99995, -0.00795
10.00000, -7.99511, 9.33578, 89.601, 0.000, 179.779, -0.00385, -0.99997, -0.00697
10.00000, -7.99488, 9.32821, 89.499, 0.000, 179.953, -0.00082, -0.99996, -0.00875
10.00000, -7.99466, 9.32056, 89.496, 0.000, 180.130, 0.00227, -0.99996, -0.00879
10.00000, -7.99442, 9.31281, 89.493, 0.000, 180.310, 0.00541, -0.99995, -0.00884
10.00000, -7.99419, 9.30492, 89.487, 0.000, 180.493, 0.00860, -0.99992, -0.00895
10.00000, -7.99395, 9.29685, 89.494, 0.000, 180.677, 0.01182, -0.99989, -0.00882
10.00000, -7.99370, 9.28864, 89.450, 0.000, 180.864, 0.01508, -0.99984, -0.00960
10.00000, -7.99346, 9.28032, 89.337, 0.000, 181.052, 0.01835, -0.99976, -0.01157
