31,70
7,75
10,55
41,75
25,50
110,75
87,70
72,55
68,55
95,60
86,50
27,45
44,50
98,40
5,55
56,75
33,60
13,40
106,50
22,60
108,50
39,45
71,45
89,50
100,65
63,55
92,30
88,50
84,45
19,40
26,50
11,50
46,55
23,50
60,60
96,65
53,70
97,75
2,70
59,45
82,40
49,35
47,25
69,0
80,50
18,45
75,0
12,55
43,15
55,20
83,45
29,0
37,10
1,10
67,20
61,50
52,60
79,55
76,45
35,65
85,60
109,45
107,50
51,35
14,65
62,70
8,60
42,60
38,65
45,70
20,75
6,75
99,50
102,30
57,50
103,40
93,45
30,35
105,20
15,80
48,50
73,55
34,45
17,55
66,35
54,60
28,20
64,35
65,30
90,75
40,35
94,50
81,70
77,45
3,30
16,20
32,40
50,65
21,65
70,75
58,45
74,35
104,30
36,30
24,50
78,30
91,50
9,50
4,45
101,40
