92,40
96,45
108,30
44,65
70,70
99,40
65,45
2,30
75,25
43,35
82,40
18,60
103,35
4,35
100,55
11,70
51,30
32,45
21,65
77,75
69,30
71,25
17,40
101,35
60,60
66,35
104,40
95,45
78,35
40,55
62,40
28,40
37,55
7,30
45,65
27,35
88,45
30,45
102,55
50,70
24,75
86,65
14,70
9,70
80,75
93,65
74,35
61,35
109,40
16,35
22,25
83,45
20,65
105,55
89,35
98,75
19,60
6,80
91,70
25,75
1,60
39,35
46,55
56,70
81,85
8,70
85,75
76,60
53,80
15,85
33,45
68,65
79,30
48,55
87,70
12,60
64,40
94,30
26,40
90,60
23,40
59,30
10,60
67,70
49,80
106,55
52,45
36,45
73,70
5,90
110,70
55,70
97,65
47,30
72,70
13,70
63,60
31,25
29,30
35,70
54,70
41,75
57,65
58,60
3,60
34,55
107,70
84,80
42,45
38,40
