108,55
8,62
48,45
83,75
60,68
39,30
21,70
19,50
64,50
7,55
107,60
10,57
18,65
42,62
25,75
93,60
47,43
55,55
51,40
38,50
96,50
29,33
50,65
23,45
15,70
98,35
46,50
82,55
22,45
17,63
14,65
66,32
33,58
62,55
5,60
79,50
2,52
41,78
52,31
73,68
16,48
61,35
85,55
89,47
70,75
26,64
99,45
68,50
106,47
110,55
91,55
77,50
78,45
72,55
65,45
43,50
37,55
102,58
105,45
80,60
31,50
101,54
36,48
76,64
69,37
59,42
56,75
4,60
1,63
45,75
95,70
40,55
53,68
3,57
27,55
9,60
58,50
30,47
67,55
35,73
103,60
109,51
49,55
88,48
75,37
71,40
32,52
94,55
20,64
90,70
44,60
92,25
34,40
86,48
97,62
11,55
63,50
12,68
54,75
100,80
28,55
81,73
74,52
6,72
24,70
84,60
87,62
104,60
57,67
13,65
