95,95
74,12
22,42
77,48
100,95
19,5
82,35
102,20
61,20
49,10
68,20
65,15
30,0
52,5
60,98
6,90
62,20
48,20
41,90
37,40
76,70
110,60
58,20
91,35
35,90
16,40
66,35
103,15
2,15
104,20
83,40
56,60
1,15
93,10
5,50
27,10
69,2
40,10
17,60
26,35
14,60
36,1
59,5
106,3
90,70
96,4
75,0
12,70
55,13
64,3
73,65
29,0
57,25
109,15
46,8
8,48
44,48
18,36
13,42
70,100
98,4
87,80
39,0
81,90
50,80
78,40
99,20
101,20
72,25
45,100
51,0
4,5
9,80
7,0
71,0
94,32
28,30
88,40
86,60
15,100
31,2
67,80
105,25
79,19
107,30
33,45
24,70
23,5
11,15
25,100
89,10
85,90
47,2
3,10
42,10
84,30
92,5
97,80
20,80
80,70
21,85
108,10
53,70
38,42
32,35
54,60
10,15
43,5
34,10
63,15
