24,60
41,60
93,40
32,55
90,70
72,40
83,70
18,55
94,40
105,20
92,15
86,25
8,50
77,55
60,75
31,10
30,10
99,20
53,75
54,80
4,35
10,20
91,25
78,30
25,80
2,15
103,25
102,30
57,60
20,75
108,45
87,80
81,70
42,30
5,80
64,30
104,50
88,10
47,8
34,30
79,30
71,35
85,75
55,45
70,80
44,40
36,50
66,25
68,55
27,35
6,75
59,35
16,40
63,45
82,50
106,
21,
51,
89,
45,
17,
74,
14,
65,
110,
109,
26,
52,
12,
100,
29,
69,
98,
97,
43,
56,
46,
1,
9,
35,
40,
19,
95,
28,
3,
62,
107,
39,
13,
15,
61,
73,
38,
11,
50,
75,
49,
67,
96,
80,
33,
101,
76,
48,
37,
7,
84,
22,
58,
23,
