32,85
110,90
97,70
77,65
80,80
54,80
82,50
91,40
56,80
38,70
49,40
83,70
63,40
13,50
5,70
96,50
44,50
43,50
46,30
73,80
88,20
28,40
78,30
14,80
45,90
33,50
61,30
11,70
75,10
58,80
8,40
53,90
50,90
40,70
100,70
81,80
20,80
30,30
95,80
48,30
87,80
92,5
102,10
74,5
35,90
108,20
52,5
37,10
71,5
93,5
9,90
107,10
16,5
29,5
31,5
76,90
22,80
106,50
2,60
60,90
21,90
94,70
98,40
51,30
86,30
41,80
23,20
55,20
99,10
25,90
34,40
109,30
66,30
68,80
85,60
62,60
3,60
7,40
103,60
70,90
65,30
64,30
36,40
26,20
105,20
18,70
47,10
69,20
12,80
15,90
4,10
89,10
10,40
19,20
17,50
101,10
6,70
84,70
57,70
90,80
72,10
104,20
1,10
27,5
67,70
59,70
79,10
39,5
42,50
24,80
