31,60
7,55
10,70
41,85
25,90
110,90
87,90
72,85
68,70
95,80
86,65
27,40
44,60
98,35
5,55
56,70
33,60
13,65
106,65
22,50
108,35
39,45
71,30
89,36
100,70
63,55
92,20
88,40
84,90
19,45
26,65
11,60
46,60
23,55
60,95
96,70
53,90
97,80
2,70
59,85
82,60
49,65
47,35
69,30
80,70
18,55
75,25
12,80
43,60
55,50
83,75
29,30
37,55
1,60
67,70
61,
52,
79,
76,
35,
85,
109,
107,
51,
14,
62,
8,
42,
38,
45,
20,
6,
99,
102,
57,
103,
93,
30,
105,
15,
48,
73,
34,
17,
66,
54,
28,
64,
65,
90,
40,
94,
81,
77,
3,
16,
32,
50,
21,
70,
58,
74,
104,
36,
24,
78,
91,
9,
4,
101,
