101,100
74,100
49,100
47,100
100,100
36,100
79,100
94,100
82,100
86,90
26,90
58,95
63,95
65,95
80,100
2,95
54,100
14,100
8,95
85,95
38,100
99,95
20,100
98,95
60,100
33,90
34,90
107,100
73,100
3,95
83,100
96,90
48,100
24,100
45,100
7,90
68,90
67,95
71,95
76,90
77,95
108,90
43,95
40,90
15,100
46,95
50,100
51,90
97,100
103,95
19,90
104,100
81,100
1,100
52,90
105,95
41,100
44,100
6,100
25,100
42,95
29,90
102,90
57,100
39,95
93,95
21,100
32,100
62,100
90,100
59,90
95,100
69,90
61,90
75,90
10,95
11,95
87,100
30,90
5,100
17,100
31,90
109,90
28,95
27,90
16,90
88,90
72,95
22,90
35,100
110,100
64,90
13,90
84,95
23,90
56,100
91,100
9,100
106,90
70,100
66,90
92,90
55,90
4,90
12,100
53,100
18,100
37,90
89,90
78,90
