49,90
18,90
99,90
12,85
5,90
41,85
83,85
98,85
58,80
47,75
57,80
46,80
92,80
66,80
35,80
110,80
3,80
102,80
84,80
91,80
1,80
28,75
14,75
87,75
45,75
31,70
101,70
59,70
23,70
33,70
53,75
74,70
38,65
86,65
100,65
9,65
36,65
67,65
2,65
76,65
94,65
17,65
103,65
73,70
60,70
32,70
42,65
19,65
77,65
65,65
97,65
11,65
96,65
40,60
20,60
52,85
13,80
107,90
108,80
80,85
72,80
24,85
37,75
79,70
71,60
10,60
27,65
6,70
62,65
90,70
85,70
69,60
29,65
50,70
95,70
61,60
68,65
44,65
56,65
25,65
63,60
43,60
93,60
7,55
81,60
16,60
106,60
22,50
30,55
70,60
55,50
34,50
39,45
75,50
104,50
8,45
4,45
89,45
26,45
15,50
21,50
82,45
105,45
109,50
51,45
88,45
78,40
54,40
48,45
64,45
