72,40
12,30
36,28
4,50
60,85
24,60
63,40
9,85
62,30
71,10
27,9
34,30
56,90
10,50
45,90
110,45
89,35
51,30
50,90
108,45
47,15
13,40
21,60
69,20
70,80
57,85
104,70
52,12
76,45
29,25
99,28
91,55
30,45
86,60
25,85
48,40
96,40
44,45
81,85
39,15
107,60
98,35
88,10
77,70
15,80
103,45
31,18
20,30
8,20
73,80
40,40
84,75
102,35
2,40
3,45
79,50
59,40
66,35
75,20
90,75
42,60
14,85
1,45
83,65
38,70
106,55
54,70
82,60
109,45
80,70
37,25
18,40
46,35
55,25
101,35
61,20
43,25
7,30
92,15
5,80
19,40
6,85
87,70
32,70
17,70
93,65
85,55
49,35
94,20
35,85
105,25
53,85
23,15
64,20
65,30
95,75
78,40
26,35
97,80
100,80
16,45
11,25
41,70
33,65
28,40
74,20
58,50
22,45
67,40
68,35
