76,90
74,60
46,80
54,95
80,100
30,75
62,85
81,95
21,100
73,100
68,70
24,90
31,70
99,80
25,95
40,80
61,75
23,70
53,100
64,80
97,100
109,85
41,100
87,100
90,100
79,70
101,75
14,95
2,75
19,70
88,70
86,80
85,95
104,95
45,100
27,75
69,65
42,90
37,90
32,100
4,80
16,75
8,85
20,100
15,100
39,65
110,95
38,85
75,75
66,75
44,95
106,75
84,85
102,85
103,85
43,80
47,75
50,100
51,80
5,100
6,100
29,70
9,100
55,85
83,100
67,95
17,100
48,85
91,90
60,100
12,100
11,90
96,90
49,90
78,90
10,90
89,90
98,85
7,80
100,100
105,85
77,85
52,90
107,95
57,95
92,80
1,95
59,95
93,90
70,100
71,95
3,85
36,85
34,85
33,95
65,95
22,100
18,95
13,95
35,100
58,95
28,90
56,100
95,100
82,90
108,85
94,85
72,100
63,80
26,95
