95,85
19,90
37,87
73,95
90,90
64,75
108,80
83,85
84,80
65,75
17,90
21,95
48,85
96,80
5,90
94,80
105,85
81,95
97,90
13,80
29,75
36,80
61,80
3,90
80,90
10,85
42,80
6,95
2,80
110,85
54,90
12,85
86,80
85,90
100,95
109,80
102,80
20,95
89,80
106,80
49,80
103,85
18,80
58,70
25,95
41,95
47,80
43,75
44,80
67,75
92,75
38,80
39,80
1,80
59,80
87,80
8,80
77,80
24,90
60,90
93,75
75,70
11,75
71,70
56,95
78,70
66,70
14,85
22,80
35,90
7,75
63,70
28,70
79,70
27,75
69,70
55,75
101,75
46,70
70,85
68,75
30,75
88,75
72,75
107,70
98,65
33,70
40,60
99,65
15,85
32,80
9,80
91,75
31,75
53,85
52,70
16,75
4,70
62,80
45,85
104,80
76,80
82,75
26,75
74,65
51,70
57,85
34,80
50,80
23,75
