102,50
110,20
39,15
6,65
100,65
56,66
53,70
91,50
4,45
95,85
78,40
55,15
106,25
19,10
5,80
99,40
3,45
20,50
23,20
67,65
66,40
103,45
64,50
32,50
90,90
44,60
30,10
57,60
84,60
79,55
10,30
14,80
61,20
43,30
70,90
7,10
81,80
51,50
54,95
18,60
50,65
24,70
9,75
8,60
35,90
68,70
69,10
82,50
38,70
16,50
1,30
109,25
2,5
27,50
34,20
22,40
48,60
86,60
37,20
80,75
71,40
40,50
98,50
96,30
28,40
105,50
12,50
87,75
62,30
25,90
17,60
65,45
108,50
63,40
73,70
41,70
104,65
58,20
76,80
45,95
11,50
93,50
83,60
31,5
13,65
29,60
75,55
107,65
49,45
60,70
72,60
94,60
92,50
36,65
47,40
88,35
26,65
42,60
33,55
15,90
101,60
77,60
85,55
59,45
46,50
21,70
97,75
74,30
89,45
52,40
