50,90
29,40
11,70
14,60
45,90
77,60
79,45
54,80
81,70
96,40
40,30
46,50
19,40
59,30
35,70
26,50
2,70
84,80
10,70
49,25
31,25
51,40
24,80
103,60
70,70
4,60
57,60
21,70
16,40
71,30
58,50
94,30
76,50
36,25
5,60
106,30
97,80
83,60
91,50
23,20
67,40
33,60
87,90
17,60
15,70
44,30
108,40
101,30
47,10
7,0
38,60
9,70
41,80
89,20
110,40
72,
37,
12,
74,
25,
48,
73,
92,
95,
85,
75,
30,
98,
88,
60,
65,
64,
27,
104,
22,
34,
82,
20,
55,
80,
1,
8,
18,
93,
68,
3,
107,
56,
86,
90,
102,
52,
43,
63,
105,
109,
66,
78,
69,
100,
13,
6,
62,
61,
28,
53,
42,
99,
32,
39,
