21,95
28,80
69,80
78,85
60,90
107,90
99,90
49,80
11,90
50,95
110,90
26,85
97,95
64,75
70,95
19,90
8,85
81,95
61,85
88,75
3,85
79,90
54,95
63,75
45,95
20,95
13,95
37,90
89,90
52,75
55,85
17,90
2,80
24,95
25,100
33,90
62,85
14,90
47,75
103,90
67,95
10,85
102,90
59,80
15,95
105,95
18,95
42,90
93,90
71,80
44,90
73,95
43,95
86,95
87,100
94,80
66,75
51,85
32,95
90,95
106,95
104,85
75,90
31,75
22,75
36,80
7,80
41,90
85,90
100,95
74,75
72,85
16,85
77,90
92,85
53,95
29,85
65,85
57,90
80,95
58,85
84,85
56,95
23,75
98,85
76,90
83,95
12,95
27,90
35,95
108,80
38,90
91,90
30,75
68,90
39,70
40,80
9,95
6,95
5,95
95,95
46,80
82,75
48,80
96,80
1,85
4,85
109,75
101,80
34,80
