16,60
71,65
97,90
109,50
80,95
95,85
66,70
8,80
74,30
49,30
78,40
29,20
96,90
101,75
60,85
56,95
46,65
103,50
28,55
82,40
38,50
88,20
84,80
53,95
70,98
7,55
39,15
34,45
59,60
93,60
44,85
43,70
83,90
10,75
90,98
54,95
40,45
62,74
81,75
77,60
64,20
24,85
3,80
20,90
100,95
102,95
105,95
22,85
57,90
36,60
69,15
104,75
30,65
63,55
76,90
17,90
41,95
89,40
23,25
15,100
58,65
9,80
72,70
106,50
13,55
73,90
48,30
108,20
6,25
25,80
75,15
51,20
31,15
12,80
26,55
32,65
4,60
91,70
110,75
35,80
33,60
52,10
94,50
99,30
47,50
42,70
18,60
11,75
27,65
5,80
55,70
19,20
14,80
50,85
107,65
68,50
79,80
87,85
67,85
45,90
2,75
21,90
65,40
37,55
1,35
85,90
98,15
61,55
86,65
92,35
