97,95
13,85
23,90
102,95
5,100
54,80
43,100
72,90
103,100
49,85
40,85
91,90
52,70
38,100
100,100
12,100
22,100
36,85
64,100
59,100
26,90
11,100
94,90
82,80
70,100
83,85
34,70
28,85
8,100
109,100
29,80
99,90
31,80
9,90
60,100
4,95
16,100
41,100
85,95
69,80
48,100
76,80
51,100
10,100
25,95
93,100
50,100
57,100
33,95
32,100
17,100
19,85
42,85
1,100
71,85
81,100
7,100
21,90
75,85
35,100
68,100
27,90
30,100
86,90
108,100
53,100
20,100
39,95
88,95
80,100
67,100
62,80
46,90
2,100
56,100
66,90
65,90
24,100
107,100
90,100
77,100
73,100
55,90
106,100
44,90
37,100
79,95
47,100
18,100
45,100
104,100
105,100
78,90
92,90
58,100
89,100
14,100
63,100
61,85
15,100
95,100
96,100
74,90
6,100
3,100
110,100
84,100
87,80
98,100
101,90
