50,70
29,35
11,40
14,60
45,80
77,30
79,25
54,80
81,90
96,75
40,70
46,20
19,15
59,40
35,55
26,25
2,30
84,65
10,25
49,30
31,85
51,70
24,80
103,20
70,95
4,50
57,45
21,75
16,40
71,35
58,50
94,40
76,55
36,25
5,80
106,70
97,75
83,70
91,40
23,30
67,70
33,45
87,80
17,60
15,80
44,55
108,35
101,25
47,20
7,25
38,45
9,80
41,75
89,25
110,85
72,60
37,50
12,70
74,20
25,65
48,50
73,65
92,15
95,75
85,65
75,25
30,35
98,30
88,30
60,70
65,40
64,60
27,65
104,70
22,85
34,70
82,55
20,85
55,40
80,85
1,75
8,70
18,65
93,45
68,55
3,50
107,70
56,90
86,65
90,75
102,75
52,40
43,55
63,60
105,65
109,55
66,50
78,45
69,40
100,80
13,55
6,85
62,70
61,55
28,60
53,75
42,60
99,45
32,75
39,50
