94,75
67,80
97,85
110,80
80,70
63,65
77,60
103,70
102,55
57,80
83,70
54,80
18,60
87,85
5,80
49,60
8,85
41,80
101,55
108,70
10,70
84,70
66,65
75,50
35,85
74,70
64,55
42,75
79,65
99,70
53,85
69,55
50,85
52,50
25,85
65,65
68,65
20,80
86,70
48,55
30,55
96,65
14,65
89,70
90,85
85,75
28,75
23,75
24,80
62,85
1,75
32,85
22,70
76,40
43,70
21,65
31,70
72,70
27,55
45,70
3,50
61,50
55,75
56,70
88,65
58,75
16,65
59,50
104,75
60,75
38,45
106,55
95,45
105,65
19,55
33,80
98,40
109,75
7,60
70,60
40,40
91,85
82,80
9,80
44,75
4,70
39,55
29,55
26,50
100,80
81,65
36,70
2,75
6,70
13,60
17,70
78,75
93,75
51,65
15,70
37,80
47,70
34,65
107,70
11,90
71,85
92,50
73,85
46,80
12,80
