86,70
107,95
78,70
52,80
100,98
91,92
96,83
88,80
99,87
109,87
79,90
7,70
47,75
64,80
60,98
19,95
59,76
20,80
82,95
46,96
62,80
73,98
6,98
33,92
90,96
51,83
13,90
42,80
21,95
12,98
98,95
93,92
92,90
17,90
25,95
1,90
49,92
26,95
105,96
23,75
30,78
83,85
40,80
18,85
5,90
58,95
41,96
69,80
108,90
75,87
3,90
36,75
50,95
16,85
61,85
63,95
76,93
8,93
4,90
35,96
89,92
29,85
55,80
53,95
97,95
85,92
104,82
32,93
28,85
70,96
110,95
72,85
2,86
71,78
84,90
101,93
31,90
34,85
10,92
45,95
38,93
57,95
95,96
65,88
66,79
106,92
74,92
103,94
11,95
15,95
77,96
87,94
67,95
48,92
81,96
24,96
54,97
37,78
9,92
80,98
102,96
14,96
68,89
44,91
22,85
27,90
43,92
56,95
39,85
94,93
