98,80
107,80
69,75
42,70
35,90
95,90
8,80
47,80
18,90
103,75
55,80
22,70
24,90
96,85
15,90
109,80
32,80
83,90
78,80
13,85
2,70
89,70
31,60
99,65
100,80
84,85
105,65
40,75
14,90
7,65
49,70
43,70
23,60
68,60
45,90
10,60
66,70
93,70
28,60
62,60
33,90
6,90
106,85
12,80
25,85
63,65
56,90
101,65
59,60
50,90
91,80
85,65
19,55
92,55
41,85
1,90
16,90
9,90
20,85
5,90
110,85
4,85
57,90
39,80
44,80
17,90
108,85
54,90
87,80
90,90
97,90
29,80
46,90
30,80
51,80
37,80
77,80
36,80
67,85
60,95
26,85
81,85
58,75
3,80
75,75
104,85
82,80
88,70
79,80
70,90
102,90
65,80
27,75
73,90
74,70
48,70
76,85
71,75
38,80
80,90
86,80
64,75
34,75
11,75
61,65
72,85
52,60
53,85
21,85
94,80
