66,100
101,70
78,60
8,70
35,100
103,70
74,85
69,50
85,40
65,80
79,80
11,80
92,20
48,80
45,100
51,85
77,80
102,70
4,50
64,50
108,60
47,40
63,80
55,40
100,100
62,40
58,60
21,100
44,40
29,20
107,100
73,100
109,40
3,80
80,100
86,50
105,10
110,30
84,40
54,90
81,100
19,60
42,60
26,30
15,90
41,100
7,20
59,60
93,50
75,0
56,100
36,30
76,80
104,80
91,70
49,70
39,60
99,30
34,90
5,90
12,90
95,100
88,40
9,80
71,10
57,70
10,50
30,10
82,20
60,70
22,10
61,20
50,40
68,50
20,70
89,30
6,70
18,70
83,60
70,100
27,80
17,40
98,10
28,30
38,40
52,10
13,40
46,50
37,30
25,100
94,50
106,30
96,40
2,20
40,40
24,50
33,30
32,60
16,40
90,100
72,40
67,40
1,30
23,40
97,90
87,90
31,20
14,70
53,90
43,20
