61,40
99,30
101,40
55,30
100,80
11,40
56,60
86,20
81,50
16,30
53,80
82,50
3,20
38,40
35,80
94,30
46,30
97,60
62,30
59,20
20,70
107,25
88,20
41,80
5,90
31,20
68,20
87,70
36,30
39,25
52,20
54,80
95,75
9,70
90,90
91,35
49,20
109,40
34,20
93,20
48,20
64,15
96,25
71,15
45,80
14,65
26,35
30,20
102,20
18,30
2,20
63,15
27,30
22,20
89,15
104,40
32,40
12,35
69,20
15,70
28,60
106,60
21,60
47,20
73,80
7,15
51,20
85,30
33,40
80,70
43,30
6,60
50,60
79,30
17,60
92,10
42,20
72,30
103,15
70,90
37,20
74,20
108,25
105,30
76,60
83,60
58,15
24,60
19,15
60,80
67,80
75,20
29,10
13,25
1,30
4,20
44,30
78,20
10,30
25,90
66,15
57,40
110,40
40,20
23,20
8,20
84,40
98,10
65,15
77,60
